       37.000000        1.0000000        1.0000000       0.00000000        383.00000        710.00000        5.3000000        2.9000000        18.000000       0.50000000        10.000000 
       38.000000        1.0000000       0.00000000       0.00000000        777.00000        978.00000        3.4000000        2.5000000        15.500000        2.9000000        10.000000 
       39.000000        1.0000000        1.0000000       0.00000000        1623.0000        3661.0000        5.6000000        2.4000000        13.800000        4.3000000        16.000000 
       40.000000        1.0000000       0.00000000       0.00000000        601.00000        667.00000        3.5000000        3.1000000        4.1000000        1.1000000        35.000000 
       41.000000        1.0000000       0.00000000       0.00000000        594.00000        412.00000       0.90000000        2.4000000        6.5000000        3.6000000        31.000000 
       42.000000        1.0000000        1.0000000       0.00000000        1410.0000        1217.0000        2.1000000        2.7000000        31.700000        2.4000000        29.000000 
       43.000000        1.0000000        1.0000000       0.00000000        1187.0000        2107.0000        5.1000000        2.8000000        21.100000        4.4000000        39.000000 
       44.000000       0.00000000       0.00000000       0.00000000        1224.0000       -999.00000        1.6000000       -999.00000        6.9000000       0.90000000        8.0000000 
       45.000000       0.00000000       0.00000000       0.00000000       -999.00000       -999.00000       -999.00000       -999.00000        30.000000        12.100000       -999.00000 
       46.000000        1.0000000        1.0000000       0.00000000        846.00000        1221.0000        4.0000000        2.6000000        6.8000000        3.2000000        22.000000 
       47.000000        1.0000000        1.0000000       0.00000000        517.00000        1031.0000        4.5000000        1.7000000        11.400000        3.5000000        60.000000 
       48.000000        1.0000000        1.0000000       0.00000000        3085.0000        13372.000        8.9000000        3.0000000        19.900000        7.2000000        70.000000 
       49.000000        1.0000000        1.0000000       0.00000000        978.00000        1339.0000        3.6000000        2.4000000        16.800000        5.1000000        28.000000 
       50.000000       0.00000000       0.00000000       0.00000000        3606.0000        7400.0000        6.3000000        3.4000000        18.400000        6.5000000        16.000000 
       51.000000       0.00000000       0.00000000       0.00000000        4916.0000        5626.0000        3.8000000        3.2000000        16.200000        7.4000000        18.000000 
       52.000000        1.0000000        1.0000000       0.00000000        4802.0000        10450.000        5.9000000        2.8000000        28.500000        9.5000000        84.000000 
       53.000000        1.0000000        1.0000000        1.0000000        3493.0000        13893.000        6.8000000        1.2000000        36.000000        10.900000        98.000000 
       54.000000        1.0000000        1.0000000       0.00000000        2183.0000        4312.0000        5.4000000        2.7000000        17.600000        10.800000        32.000000 
       55.000000        1.0000000        1.0000000       0.00000000        1285.0000        4775.0000        7.9000000        2.7000000        22.300000        10.200000        71.000000 
       56.000000       0.00000000       0.00000000       0.00000000        77881.000        25635.000        2.4000000        6.8000000        9.5000000        9.6000000        47.000000 
       57.000000        1.0000000        1.0000000       0.00000000        2154.0000        5788.0000        7.1000000        3.2000000        23.200000        7.3000000        53.000000 
       58.000000        1.0000000       0.00000000       0.00000000        833.00000        974.00000        2.6000000        2.0000000        5.9000000        2.3000000        9.0000000 
       59.000000       0.00000000       0.00000000       0.00000000       -999.00000        15584.000       -999.00000        3.3000000        15.600000        2.7000000       -999.00000 
       60.000000        1.0000000        1.0000000       0.00000000        1077.0000        2175.0000        5.8000000        3.0000000        12.200000        3.0000000        15.000000 
       61.000000        1.0000000        1.0000000       0.00000000        1668.0000        2430.0000        4.5000000        3.0000000        14.900000        10.600000        72.000000 
       62.000000       0.00000000       0.00000000       0.00000000        6731.0000        11057.000        6.1000000        4.1000000        12.800000        3.1000000        3.0000000 
       63.000000        1.0000000        1.0000000       0.00000000        2793.0000        14678.000        9.2000000        2.6000000        32.200000        9.0000000        83.000000 
       64.000000        1.0000000        1.0000000       0.00000000        1794.0000        2482.0000        3.7000000        2.4000000        14.800000        8.3000000        75.000000 
       65.000000        1.0000000        1.0000000       0.00000000        2382.0000        6042.0000        6.7000000        3.0000000        15.900000        8.8000000        30.000000 
       66.000000       0.00000000       0.00000000       0.00000000       -999.00000       -999.00000        8.0000000       -999.00000        20.700000       -999.00000       -999.00000 
       67.000000        1.0000000        1.0000000       0.00000000        1308.0000        3220.0000        6.7000000        3.1000000        18.000000        4.4000000        68.000000 
       68.000000       0.00000000       0.00000000       0.00000000       -999.00000        18513.000       -999.00000       -999.00000        26.500000       -999.00000       -999.00000 
       69.000000       0.00000000       0.00000000       0.00000000       -999.00000        1918.0000       -999.00000        2.5000000        17.200000       0.60000000        3.0000000 
       70.000000        1.0000000        1.0000000        1.0000000        5939.0000        13327.000        3.6000000       0.40000000        23.400000        8.0000000        99.000000 
       71.000000        1.0000000        1.0000000        1.0000000        6789.0000        14290.000        3.5000000       0.50000000        23.400000        9.3000000        99.000000 
       72.000000       0.00000000       0.00000000       0.00000000        2948.0000       -999.00000        5.2000000       -999.00000        31.200000        8.2000000       -999.00000 
       73.000000        1.0000000        1.0000000        1.0000000        8551.0000        16491.000        3.2000000       0.60000000        26.600000        10.700000        99.000000 
       74.000000        1.0000000        1.0000000        1.0000000        6527.0000        13779.000        3.7000000       0.70000000        36.900000        11.500000        99.000000 
       75.000000        1.0000000        1.0000000        1.0000000        7215.0000        15027.000        3.9000000        1.0000000        26.200000        8.9000000        99.000000 
       76.000000        1.0000000        1.0000000        1.0000000        7695.0000        15297.000        3.3000000       0.50000000        28.500000        8.4000000        99.000000 
       77.000000        1.0000000        1.0000000        1.0000000        2257.0000        6868.0000        5.1000000       0.70000000        29.300000        7.9000000        81.000000 
       78.000000       0.00000000       0.00000000       0.00000000        8091.0000       -999.00000        3.9000000       -999.00000        29.000000        10.200000       -999.00000 
       79.000000        1.0000000        1.0000000        1.0000000        4411.0000        8675.0000        3.8000000        1.1000000        25.900000        11.400000        98.000000 
       80.000000        1.0000000        1.0000000        1.0000000        4913.0000        11082.000        3.8000000       0.60000000        24.900000        7.1000000        91.000000 
       81.000000       0.00000000       0.00000000       0.00000000        9015.0000       -999.00000        2.8000000       -999.00000        26.900000        5.0000000       -999.00000 
       82.000000       0.00000000       0.00000000       0.00000000        2293.0000       -999.00000        6.0000000       -999.00000        30.900000        7.1000000       -999.00000 
       83.000000        1.0000000        1.0000000        1.0000000        7689.0000        13177.000        3.6000000        1.4000000        25.800000        10.700000        99.000000 
       84.000000        1.0000000        1.0000000        1.0000000        7938.0000        19723.000        4.3000000       0.70000000        29.100000        10.000000        99.000000 
       85.000000        1.0000000        1.0000000        1.0000000        2272.0000        5827.0000        4.4000000       0.60000000        22.500000        5.8000000        62.000000 
       86.000000        1.0000000        1.0000000        1.0000000        3766.0000        9903.0000        4.9000000        1.0000000        17.700000        8.0000000        87.000000 
       87.000000        1.0000000        1.0000000        1.0000000        7802.0000        15237.000        3.1000000       0.40000000        24.500000        7.9000000        99.000000 
       88.000000        1.0000000        1.0000000        1.0000000        10308.000        15881.000        2.5000000       0.80000000        29.700000        4.8000000        99.000000 
       89.000000        1.0000000        1.0000000        1.0000000        2274.0000        4444.0000        5.2000000        2.5000000        20.200000        5.5000000        38.000000 
       90.000000        1.0000000        1.0000000        1.0000000        7634.0000        13331.000        2.5000000       0.30000000        18.400000        8.9000000        99.000000 
       91.000000       0.00000000       0.00000000       0.00000000        3165.0000       -999.00000        4.8000000       -999.00000        19.500000        12.100000       -999.00000 
       92.000000        1.0000000        1.0000000        1.0000000        10286.000        17935.000        4.2000000        2.0000000        23.300000        10.600000        99.000000 
       93.000000        1.0000000        1.0000000       0.00000000        3360.0000        4492.0000        4.7000000        3.5000000        14.700000        7.0000000        90.000000 
       94.000000        1.0000000        1.0000000       0.00000000        1939.0000        3308.0000        5.1000000        2.9000000        17.100000        5.8000000        65.000000 
       95.000000        1.0000000        1.0000000       0.00000000        2042.0000        1997.0000        3.3000000        3.3000000        8.0000000        3.9000000        49.000000 
       96.000000        1.0000000        1.0000000       0.00000000        2481.0000        3034.0000        3.9000000        3.1000000        8.8000000        2.4000000        32.000000 
       97.000000        1.0000000        1.0000000       0.00000000        1096.0000        1237.0000        1.8000000        1.3000000        7.1000000        1.9000000        15.000000 
       98.000000        1.0000000        1.0000000       0.00000000        1430.0000        1822.0000        4.0000000        3.1000000        13.800000        3.7000000        45.000000 
       99.000000        1.0000000        1.0000000       0.00000000        2726.0000        3080.0000        2.1000000        1.6000000        20.600000        11.200000        82.000000 
       100.00000        1.0000000        1.0000000       0.00000000        4229.0000        7380.0000        5.5000000        3.3000000        19.500000        6.6000000        65.000000 
       101.00000        1.0000000        1.0000000       0.00000000        3195.0000        3978.0000        4.1000000        3.3000000        14.500000        5.8000000        90.000000 
       102.00000        1.0000000        1.0000000       0.00000000        2423.0000        5021.0000        5.9000000        3.0000000        26.100000        11.600000        73.000000 
       103.00000        1.0000000        1.0000000       0.00000000        9253.0000        11285.000        2.7000000        1.9000000        20.400000        8.8000000        93.000000 
       104.00000        1.0000000        1.0000000        1.0000000        12362.000        18988.000        3.2000000        1.5000000        21.100000        11.900000        98.000000 
       105.00000        1.0000000        1.0000000       0.00000000        4852.0000        5533.0000        2.1000000        1.5000000        25.300000        5.0000000        91.000000 
       106.00000        1.0000000        1.0000000       0.00000000        1618.0000        2055.0000        3.3000000        2.4000000        13.300000        4.9000000        39.000000 
       107.00000        1.0000000        1.0000000       0.00000000        1842.0000        5563.0000        7.3000000        2.9000000        23.200000        4.7000000        61.000000 
       108.00000        1.0000000        1.0000000       0.00000000        5189.0000        5533.0000        2.6000000        2.3000000        29.700000        7.7000000        84.000000 
       109.00000        1.0000000        1.0000000       0.00000000        2672.0000        4405.0000        5.0000000        3.0000000        18.000000        6.1000000        63.000000 
       110.00000        1.0000000        1.0000000       0.00000000        2198.0000        4504.0000        5.7000000        2.8000000        24.400000        7.2000000        68.000000 
       111.00000       0.00000000       0.00000000       0.00000000        2761.0000       -999.00000        1.1000000       -999.00000        32.400000        11.700000       -999.00000 
       112.00000        1.0000000        1.0000000       0.00000000        1951.0000        3914.0000        5.5000000        2.7000000        11.700000        4.4000000        75.000000 
       113.00000        1.0000000        1.0000000       0.00000000        3310.0000        3775.0000        3.5000000        2.9000000        12.000000        8.0000000        61.000000 
       114.00000       0.00000000       0.00000000       0.00000000        3226.0000       -999.00000        4.5000000       -999.00000        19.400000        8.1000000       -999.00000 
       115.00000        1.0000000        1.0000000       0.00000000        5119.0000        5495.0000       0.90000000       0.60000000        11.800000        7.0000000        94.000000 
       116.00000        1.0000000        1.0000000       0.00000000        10367.000        6336.0000        1.9000000        3.8000000        11.400000        7.0000000        63.000000 
       117.00000        1.0000000        1.0000000        1.0000000        8440.0000        13409.000        3.8000000        2.0000000        31.500000        9.8000000        100.00000 
       118.00000       0.00000000       0.00000000       0.00000000        3634.0000       -999.00000        4.2000000       -999.00000        20.600000        8.1000000       -999.00000 
       119.00000        1.0000000        1.0000000       0.00000000        879.00000        2159.0000        5.5000000        1.9000000        13.900000        4.1000000        39.000000 
       120.00000        1.0000000        1.0000000        1.0000000        9523.0000        12308.000        2.7000000        1.7000000        22.500000        11.900000        99.000000 
       121.00000        1.0000000       0.00000000       0.00000000        1781.0000        2544.0000        3.5000000        2.1000000        16.200000        1.5000000        29.000000 
